,zipconvert2,zipconvert3,zipconvert4,zipconvert5,homeowner,num_child,income,female,wealth,home_value,med_fam_inc,avg_fam_inc,pct_lt15k,num_prom,lifetime_gifts,largest_gift,last_gift,months_since_donate,time_lag,avg_gift,target,type,interaction_wealth_income,income_to_home_ratio,wealth_to_home_ratio,gift_to_income_ratio,average_gift_size_to_largest_gift_ratio,total_gifts_to_number_of_promotions,homeowner_children,zip_gender,time_since_last_gift_bucket
1335,No,No,Yes,No,Yes,1,7,Yes,5,874,542,558,7,73,98.0,10.0,10.0,31,12,6.533333333,No Donor,train,35,0.008009153318077803,0.005720823798627002,14.0,0.6533333333,1.3424657534246576,Yes_1,No_No_Yes_No_Yes,24+
1336,No,No,No,Yes,Yes,1,4,Yes,8,2282,192,254,38,24,37.0,9.0,7.0,33,2,6.166666667,No Donor,train,32,0.0017528483786152498,0.0035056967572304996,9.25,0.6851851852222223,1.5416666666666667,Yes_1,No_No_No_Yes_Yes,24+
1337,No,Yes,No,No,Yes,1,5,No,5,1085,304,397,22,62,163.0,15.0,5.0,35,6,7.761904762,No Donor,train,25,0.004608294930875576,0.004608294930875576,32.6,0.5174603174666667,2.629032258064516,Yes_1,No_Yes_No_No_No,24+
1338,No,No,Yes,No,Yes,1,4,No,8,1082,513,528,7,60,91.0,10.0,10.0,31,7,7.583333333,Donor,dev,32,0.0036968576709796672,0.0073937153419593345,22.75,0.7583333333,1.5166666666666666,Yes_1,No_No_Yes_No_No,24+
1339,No,No,No,Yes,Yes,1,4,Yes,8,826,469,543,8,113,632.0,25.0,15.0,17,3,13.73913044,Donor,dev,32,0.004842615012106538,0.009685230024213076,158.0,0.5495652176,5.592920353982301,Yes_1,No_No_No_Yes_Yes,13-24
1340,Yes,No,No,No,Yes,1,5,No,3,986,280,345,14,52,353.0,50.0,50.0,31,8,35.3,No Donor,dev,15,0.005070993914807302,0.0030425963488843813,70.6,0.706,6.788461538461538,Yes_1,Yes_No_No_No_No,24+
1341,No,No,No,Yes,Yes,1,5,Yes,5,2580,435,503,9,43,55.0,17.0,17.0,33,13,11.0,Donor,dev,25,0.001937984496124031,0.001937984496124031,11.0,0.6470588235294118,1.2790697674418605,Yes_1,No_No_No_Yes_Yes,24+
1342,No,No,No,Yes,Yes,1,4,Yes,8,963,349,399,14,40,91.0,10.0,10.0,31,2,6.066666667,Donor,train,32,0.004153686396677051,0.008307372793354102,22.75,0.6066666667,2.275,Yes_1,No_No_No_Yes_Yes,24+
1343,No,No,Yes,No,Yes,1,4,Yes,8,2932,767,835,8,25,30.0,10.0,10.0,29,5,7.5,Donor,train,32,0.001364256480218281,0.002728512960436562,7.5,0.75,1.2,Yes_1,No_No_Yes_No_Yes,24+
1344,No,No,No,Yes,Yes,1,4,No,8,2215,472,520,7,50,54.0,6.0,6.0,30,7,4.5,Donor,train,32,0.0018058690744920992,0.0036117381489841984,13.5,0.75,1.08,Yes_1,No_No_No_Yes_No,24+
1345,No,No,Yes,No,No,1,2,Yes,0,550,148,193,51,68,105.0,10.0,10.0,32,13,8.076923077,No Donor,train,0,0.0036363636363636364,0.0,52.5,0.8076923077,1.5441176470588236,No_1,No_No_Yes_No_Yes,24+
1346,No,No,No,Yes,No,1,6,No,1,1663,347,399,15,92,894.0,40.0,20.0,31,9,27.09090909,Donor,train,6,0.0036079374624173183,0.0006013229104028864,149.0,0.67727272725,9.717391304347826,No_1,No_No_No_Yes_No,24+
1347,No,No,No,Yes,No,1,1,No,8,4009,521,588,13,21,75.0,50.0,50.0,31,6,37.5,Donor,train,8,0.0002494387627837366,0.001995510102269893,75.0,0.75,3.5714285714285716,No_1,No_No_No_Yes_No,24+
1348,No,No,Yes,No,No,1,1,No,8,422,278,355,26,47,81.0,15.0,15.0,34,4,10.125,Donor,train,8,0.002369668246445498,0.018957345971563982,81.0,0.675,1.7234042553191489,No_1,No_No_Yes_No_No,24+
1349,No,Yes,No,No,Yes,1,4,No,5,627,433,407,4,56,115.0,12.0,4.0,34,10,6.764705882,No Donor,dev,20,0.006379585326953748,0.007974481658692184,28.75,0.5637254901666667,2.0535714285714284,Yes_1,No_Yes_No_No_No,24+
1350,Yes,No,No,No,Yes,1,5,No,8,580,264,319,20,39,110.0,11.0,8.0,30,4,8.461538462,Donor,dev,40,0.008620689655172414,0.013793103448275862,22.0,0.7692307692727273,2.8205128205128207,Yes_1,Yes_No_No_No_No,24+
1351,No,No,Yes,No,No,1,4,Yes,0,648,254,320,24,74,148.0,5.0,3.0,34,4,3.14893617,Donor,dev,0,0.006172839506172839,0.0,37.0,0.6297872339999999,2.0,No_1,No_No_Yes_No_Yes,24+
1352,No,No,No,Yes,No,1,6,No,8,2483,627,668,2,49,98.0,50.0,50.0,30,4,16.33333333,No Donor,train,48,0.0024164317358034634,0.003221908981071285,16.333333333333332,0.3266666666,2.0,No_1,No_No_No_Yes_No,24+
1353,Yes,No,No,No,No,1,1,Yes,7,1291,585,638,1,46,128.0,25.0,15.0,31,5,9.142857143,No Donor,dev,7,0.000774593338497289,0.005422153369481022,128.0,0.36571428572000003,2.782608695652174,No_1,Yes_No_No_No_Yes,24+
1354,No,No,No,Yes,Yes,2,6,Yes,8,761,383,423,6,56,135.0,16.0,16.0,29,4,9.0,Donor,train,48,0.00788436268068331,0.010512483574244415,22.5,0.5625,2.4107142857142856,Yes_2,No_No_No_Yes_Yes,24+
1355,No,No,No,Yes,No,1,5,Yes,8,3901,623,701,7,20,30.0,20.0,20.0,31,6,15.0,No Donor,train,40,0.001281722635221738,0.002050756216354781,6.0,0.75,1.5,No_1,No_No_No_Yes_Yes,24+
1356,No,No,No,Yes,No,1,4,No,8,1108,446,510,8,36,53.0,20.0,13.0,29,13,10.6,Donor,train,32,0.0036101083032490976,0.007220216606498195,13.25,0.53,1.4722222222222223,No_1,No_No_No_Yes_No,24+
1357,No,No,Yes,No,Yes,1,6,No,7,643,349,382,13,77,427.0,50.0,42.0,35,5,30.5,No Donor,train,42,0.00933125972006221,0.01088646967340591,71.16666666666667,0.61,5.545454545454546,Yes_1,No_No_Yes_No_No,24+
1358,No,No,No,Yes,Yes,1,5,No,8,642,323,393,9,25,45.0,13.0,13.0,31,6,9.0,No Donor,train,40,0.00778816199376947,0.012461059190031152,9.0,0.6923076923076923,1.8,Yes_1,No_No_No_Yes_No,24+
1359,No,No,No,Yes,Yes,1,4,Yes,5,645,331,368,16,63,125.0,15.0,10.0,36,6,9.615384615,No Donor,train,20,0.006201550387596899,0.007751937984496124,31.25,0.641025641,1.9841269841269842,Yes_1,No_No_No_Yes_Yes,24+
1360,No,No,Yes,No,No,1,3,Yes,8,739,335,340,9,79,66.0,5.0,5.0,30,0,2.75,No Donor,dev,24,0.0040595399188092015,0.010825439783491205,22.0,0.55,0.8354430379746836,No_1,No_No_Yes_No_Yes,24+
1361,No,No,Yes,No,No,1,1,No,3,362,189,213,40,122,189.0,10.0,7.0,18,5,6.3,Donor,train,3,0.0027624309392265192,0.008287292817679558,189.0,0.63,1.5491803278688525,No_1,No_No_Yes_No_No,13-24
1362,No,No,No,Yes,Yes,1,6,No,9,1591,675,693,6,68,115.0,15.0,10.0,19,9,11.5,No Donor,train,54,0.003771213073538655,0.0056568196103079825,19.166666666666668,0.7666666666666667,1.6911764705882353,Yes_1,No_No_No_Yes_No,13-24
1363,No,No,No,Yes,No,1,1,Yes,8,1099,470,496,6,25,45.0,15.0,15.0,37,3,11.25,Donor,train,8,0.0009099181073703367,0.007279344858962694,45.0,0.75,1.8,No_1,No_No_No_Yes_Yes,24+
1364,Yes,No,No,No,Yes,1,2,No,2,317,228,238,29,38,65.0,12.0,12.0,29,1,8.125,No Donor,dev,4,0.006309148264984227,0.006309148264984227,32.5,0.6770833333333334,1.7105263157894737,Yes_1,Yes_No_No_No_No,24+
1365,Yes,No,No,No,No,2,3,Yes,8,841,464,498,4,29,64.0,10.0,7.0,29,1,8.0,Donor,train,24,0.0035671819262782403,0.009512485136741973,21.333333333333332,0.8,2.206896551724138,No_2,Yes_No_No_No_Yes,24+
1366,No,No,Yes,No,No,1,3,Yes,8,707,347,377,15,39,52.0,15.0,15.0,28,7,10.4,Donor,train,24,0.004243281471004243,0.011315417256011316,17.333333333333332,0.6933333333333334,1.3333333333333333,No_1,No_No_Yes_No_Yes,24+
1367,No,Yes,No,No,No,1,2,No,8,590,319,400,0,29,53.0,30.0,30.0,37,9,26.5,Donor,train,16,0.003389830508474576,0.013559322033898305,26.5,0.8833333333333333,1.8275862068965518,No_1,No_Yes_No_No_No,24+
1368,No,Yes,No,No,Yes,1,4,No,9,834,367,405,16,67,124.0,20.0,20.0,31,8,8.857142857,No Donor,train,36,0.004796163069544364,0.01079136690647482,31.0,0.44285714285,1.8507462686567164,Yes_1,No_Yes_No_No_No,24+
1369,No,No,No,Yes,Yes,1,4,Yes,9,4373,814,919,6,53,127.0,11.0,11.0,29,3,8.466666667,Donor,train,36,0.000914703864623828,0.002058083695403613,31.75,0.7696969697272728,2.3962264150943398,Yes_1,No_No_No_Yes_Yes,24+
1370,Yes,No,No,No,No,1,7,No,8,460,208,258,38,20,77.0,27.0,25.0,29,5,25.66666667,Donor,dev,56,0.015217391304347827,0.017391304347826087,11.0,0.9506172840740741,3.85,No_1,Yes_No_No_No_No,24+
1371,No,No,Yes,No,Yes,1,4,Yes,8,550,252,286,18,22,22.0,10.0,7.0,31,5,7.333333333,No Donor,train,32,0.007272727272727273,0.014545454545454545,5.5,0.7333333333,1.0,Yes_1,No_No_Yes_No_Yes,24+
1372,Yes,No,No,No,No,1,3,Yes,8,752,348,381,25,24,44.0,25.0,25.0,31,6,11.0,Donor,dev,24,0.003989361702127659,0.010638297872340425,14.666666666666666,0.44,1.8333333333333333,No_1,Yes_No_No_No_Yes,24+
1373,No,No,No,Yes,No,1,2,Yes,3,783,340,416,20,66,163.0,16.0,10.0,34,6,10.86666667,Donor,train,6,0.002554278416347382,0.0038314176245210726,81.5,0.679166666875,2.4696969696969697,No_1,No_No_No_Yes_Yes,24+
1374,No,No,No,Yes,Yes,1,7,Yes,6,1513,611,634,0,52,80.0,15.0,13.0,30,5,10.0,No Donor,dev,42,0.004626569729015202,0.0039656311962987445,11.428571428571429,0.6666666666666666,1.5384615384615385,Yes_1,No_No_No_Yes_Yes,24+
1375,Yes,No,No,No,Yes,1,4,No,3,699,278,335,19,57,102.0,10.0,10.0,37,4,7.846153846,Donor,train,12,0.005722460658082976,0.004291845493562232,25.5,0.7846153846,1.7894736842105263,Yes_1,Yes_No_No_No_No,24+
1376,No,No,No,Yes,Yes,1,4,Yes,4,452,247,293,26,90,196.0,10.0,10.0,23,1,5.939393939,No Donor,train,16,0.008849557522123894,0.008849557522123894,49.0,0.5939393939000001,2.1777777777777776,Yes_1,No_No_No_Yes_Yes,13-24
1377,Yes,No,No,No,Yes,1,5,Yes,8,625,334,361,12,24,34.0,11.0,11.0,32,4,8.5,Donor,train,40,0.008,0.0128,6.8,0.7727272727272727,1.4166666666666667,Yes_1,Yes_No_No_No_Yes,24+
1378,No,Yes,No,No,No,1,2,Yes,1,461,168,264,44,81,124.0,15.0,15.0,37,3,8.857142857,No Donor,train,2,0.004338394793926247,0.0021691973969631237,62.0,0.5904761904666667,1.5308641975308641,No_1,No_Yes_No_No_Yes,24+
1379,No,No,No,Yes,Yes,1,4,No,4,1194,389,413,14,74,283.0,15.0,10.0,31,2,9.75862069,Donor,train,16,0.0033500837520938024,0.0033500837520938024,70.75,0.6505747126666667,3.824324324324324,Yes_1,No_No_No_Yes_No,24+
1380,Yes,No,No,No,Yes,1,5,Yes,8,500,229,279,29,35,49.0,15.0,13.0,30,14,9.8,No Donor,train,40,0.01,0.016,9.8,0.6533333333333334,1.4,Yes_1,Yes_No_No_No_Yes,24+
1381,Yes,No,No,No,Yes,1,4,Yes,7,1508,420,476,10,52,98.0,10.0,10.0,31,4,6.533333333,Donor,train,28,0.002652519893899204,0.004641909814323607,24.5,0.6533333333,1.8846153846153846,Yes_1,Yes_No_No_No_Yes,24+
1382,Yes,No,No,No,Yes,1,4,Yes,8,879,385,494,22,15,25.0,25.0,25.0,36,5,25.0,No Donor,dev,32,0.004550625711035267,0.009101251422070534,6.25,1.0,1.6666666666666667,Yes_1,Yes_No_No_No_Yes,24+
1383,Yes,No,No,No,Yes,1,5,Yes,8,980,389,443,12,37,158.0,38.0,38.0,36,7,31.6,No Donor,train,40,0.00510204081632653,0.00816326530612245,31.6,0.8315789473684211,4.27027027027027,Yes_1,Yes_No_No_No_Yes,24+
1384,Yes,No,No,No,Yes,1,5,No,8,1314,548,578,6,51,72.0,25.0,25.0,37,5,6.545454546,No Donor,train,40,0.00380517503805175,0.0060882800608828,14.4,0.26181818184,1.411764705882353,Yes_1,Yes_No_No_No_No,24+
1385,No,No,No,Yes,Yes,1,4,No,8,3159,603,636,6,37,61.0,10.0,10.0,31,5,8.714285714,No Donor,train,32,0.0012662234884457107,0.0025324469768914213,15.25,0.8714285714000001,1.6486486486486487,Yes_1,No_No_No_Yes_No,24+
1386,No,No,No,Yes,Yes,1,4,Yes,8,1955,466,543,5,37,48.0,10.0,10.0,32,10,8.0,Donor,dev,32,0.0020460358056265983,0.004092071611253197,12.0,0.8,1.2972972972972974,Yes_1,No_No_No_Yes_Yes,24+
1387,No,No,No,Yes,Yes,1,4,Yes,8,1658,223,309,27,47,51.0,5.0,3.0,18,4,3.642857143,Donor,train,32,0.0024125452352231603,0.0048250904704463205,12.75,0.7285714286,1.0851063829787233,Yes_1,No_No_No_Yes_Yes,13-24
1388,No,No,No,Yes,Yes,1,3,Yes,8,1133,411,462,10,63,125.0,21.0,15.0,19,2,13.88888889,Donor,train,24,0.00264783759929391,0.00706090026478376,41.666666666666664,0.6613756614285714,1.9841269841269842,Yes_1,No_No_No_Yes_Yes,13-24
1389,Yes,No,No,No,No,1,1,No,5,952,360,424,16,39,69.0,15.0,15.0,36,6,11.5,No Donor,train,5,0.0010504201680672268,0.005252100840336135,69.0,0.7666666666666667,1.7692307692307692,No_1,Yes_No_No_No_No,24+
1390,No,No,No,Yes,Yes,1,4,Yes,6,1022,463,519,11,58,120.0,13.0,11.0,34,10,8.571428571,Donor,dev,24,0.003913894324853229,0.005870841487279843,30.0,0.6593406593076924,2.0689655172413794,Yes_1,No_No_No_Yes_Yes,24+
1391,Yes,No,No,No,Yes,1,4,Yes,5,589,316,367,15,48,104.0,21.0,21.0,37,6,10.4,No Donor,train,20,0.006791171477079796,0.008488964346349746,26.0,0.49523809523809526,2.1666666666666665,Yes_1,Yes_No_No_No_Yes,24+
1392,Yes,No,No,No,Yes,1,4,Yes,7,1509,531,550,2,68,125.0,15.0,15.0,29,6,11.36363636,No Donor,train,28,0.0026507620941020544,0.004638833664678595,31.25,0.7575757573333333,1.838235294117647,Yes_1,Yes_No_No_No_Yes,24+
1393,Yes,No,No,No,Yes,1,4,Yes,7,886,420,475,12,70,132.0,9.0,5.0,30,10,4.258064516,Donor,train,28,0.004514672686230248,0.007900677200902935,33.0,0.4731182795555556,1.8857142857142857,Yes_1,Yes_No_No_No_Yes,24+
1394,Yes,No,No,No,Yes,1,4,No,8,561,268,292,24,25,44.0,10.0,10.0,32,2,8.8,No Donor,train,32,0.0071301247771836,0.0142602495543672,11.0,0.8800000000000001,1.76,Yes_1,Yes_No_No_No_No,24+
1395,No,No,No,Yes,Yes,1,2,No,8,868,325,378,12,71,137.0,5.0,5.0,31,7,3.113636364,No Donor,dev,16,0.002304147465437788,0.009216589861751152,68.5,0.6227272728,1.9295774647887325,Yes_1,No_No_No_Yes_No,24+
1396,No,Yes,No,No,Yes,1,4,Yes,4,489,320,348,9,50,207.0,54.0,9.0,35,15,10.35,No Donor,train,16,0.0081799591002045,0.0081799591002045,51.75,0.19166666666666665,4.14,Yes_1,No_Yes_No_No_Yes,24+
1397,No,No,No,Yes,Yes,1,3,No,8,2732,572,618,12,24,33.0,10.0,6.0,28,2,6.6,Donor,train,24,0.0010980966325036604,0.0029282576866764276,11.0,0.6599999999999999,1.375,Yes_1,No_No_No_Yes_No,24+
1398,Yes,No,No,No,Yes,1,4,Yes,8,559,349,386,10,39,41.0,10.0,9.0,30,1,8.2,Donor,train,32,0.007155635062611807,0.014311270125223614,10.25,0.82,1.0512820512820513,Yes_1,Yes_No_No_No_Yes,24+
1399,Yes,No,No,No,Yes,1,4,No,8,850,457,463,4,39,43.0,10.0,3.0,30,8,4.3,Donor,train,32,0.004705882352941176,0.009411764705882352,10.75,0.43,1.1025641025641026,Yes_1,Yes_No_No_No_No,24+
1400,No,No,Yes,No,No,1,2,No,4,738,254,285,22,96,477.0,30.0,30.0,19,25,19.875,Donor,train,8,0.0027100271002710027,0.005420054200542005,238.5,0.6625,4.96875,No_1,No_No_Yes_No_No,13-24
1401,No,No,Yes,No,Yes,1,7,No,8,887,371,431,11,24,40.0,10.0,10.0,31,6,10.0,Donor,train,56,0.007891770011273957,0.009019165727170236,5.714285714285714,1.0,1.6666666666666667,Yes_1,No_No_Yes_No_No,24+
1402,No,No,No,Yes,Yes,1,2,Yes,0,457,220,271,29,68,75.0,7.0,4.0,29,20,4.411764706,Donor,dev,0,0.00437636761487965,0.0,37.5,0.6302521008571428,1.1029411764705883,Yes_1,No_No_No_Yes_Yes,24+
1403,No,No,No,Yes,Yes,1,3,Yes,8,1324,568,599,4,28,47.0,7.0,6.0,31,4,5.222222222,Donor,train,24,0.0022658610271903325,0.006042296072507553,15.666666666666666,0.746031746,1.6785714285714286,Yes_1,No_No_No_Yes_Yes,24+
1404,No,No,No,Yes,Yes,1,4,Yes,2,1303,314,373,25,50,82.0,12.0,10.0,31,6,9.111111111,Donor,dev,8,0.0030698388334612432,0.0015349194167306216,20.5,0.7592592592499999,1.64,Yes_1,No_No_No_Yes_Yes,24+
1405,No,Yes,No,No,No,1,4,No,8,594,322,378,20,38,74.0,10.0,10.0,33,4,6.727272727,Donor,train,32,0.006734006734006734,0.013468013468013467,18.5,0.6727272727,1.9473684210526316,No_1,No_Yes_No_No_No,24+
1406,Yes,No,No,No,Yes,1,4,Yes,8,522,307,321,28,29,32.0,10.0,5.0,29,4,6.4,Donor,train,32,0.007662835249042145,0.01532567049808429,8.0,0.64,1.103448275862069,Yes_1,Yes_No_No_No_Yes,24+
1407,No,No,No,Yes,Yes,1,7,Yes,9,2817,734,789,2,82,183.0,15.0,14.0,30,7,9.15,No Donor,train,63,0.0024849130280440185,0.003194888178913738,26.142857142857142,0.61,2.231707317073171,Yes_1,No_No_No_Yes_Yes,24+
1408,No,Yes,No,No,No,1,3,Yes,8,691,405,379,15,43,54.0,8.0,7.0,29,17,6.0,Donor,train,24,0.004341534008683068,0.011577424023154847,18.0,0.75,1.255813953488372,No_1,No_Yes_No_No_Yes,24+
1409,No,No,No,Yes,Yes,1,6,No,9,5855,1211,1085,2,43,180.0,40.0,40.0,30,9,20.0,Donor,train,54,0.0010247651579846286,0.0015371477369769428,30.0,0.5,4.186046511627907,Yes_1,No_No_No_Yes_No,24+
1410,No,No,No,Yes,No,1,2,Yes,8,2345,463,505,13,30,58.0,7.0,6.0,31,4,5.8,No Donor,train,16,0.0008528784648187633,0.003411513859275053,29.0,0.8285714285714285,1.9333333333333333,No_1,No_No_No_Yes_Yes,24+
1411,No,No,Yes,No,Yes,1,5,Yes,8,829,387,429,9,25,36.0,11.0,10.0,30,4,9.0,No Donor,train,40,0.006031363088057901,0.009650180940892641,7.2,0.8181818181818182,1.44,Yes_1,No_No_Yes_No_Yes,24+
1412,No,No,No,Yes,No,1,2,Yes,6,1488,401,476,11,58,87.0,12.0,12.0,31,2,7.25,Donor,train,12,0.0013440860215053765,0.004032258064516129,43.5,0.6041666666666666,1.5,No_1,No_No_No_Yes_Yes,24+
1413,No,No,No,Yes,Yes,1,4,Yes,8,553,245,264,20,41,78.0,10.0,10.0,33,8,7.8,No Donor,train,32,0.007233273056057866,0.014466546112115732,19.5,0.78,1.9024390243902438,Yes_1,No_No_No_Yes_Yes,24+
1414,No,Yes,No,No,Yes,1,5,No,7,507,407,445,3,60,90.0,15.0,15.0,32,12,7.5,Donor,train,35,0.009861932938856016,0.013806706114398421,18.0,0.5,1.5,Yes_1,No_Yes_No_No_No,24+
1415,No,No,Yes,No,Yes,1,4,Yes,8,641,399,410,7,14,15.0,15.0,15.0,36,5,15.0,No Donor,train,32,0.0062402496099844,0.0124804992199688,3.75,1.0,1.0714285714285714,Yes_1,No_No_Yes_No_Yes,24+
1416,No,No,Yes,No,Yes,1,4,No,8,468,244,259,22,34,33.0,7.0,5.0,33,12,5.5,No Donor,train,32,0.008547008547008548,0.017094017094017096,8.25,0.7857142857142857,0.9705882352941176,Yes_1,No_No_Yes_No_No,24+
1417,No,Yes,No,No,Yes,1,5,Yes,2,600,266,317,17,50,59.0,15.0,15.0,37,11,11.8,Donor,dev,10,0.008333333333333333,0.0033333333333333335,11.8,0.7866666666666667,1.18,Yes_1,No_Yes_No_No_Yes,24+
1418,No,Yes,No,No,Yes,1,4,Yes,3,460,304,344,17,60,107.0,20.0,20.0,32,13,11.88888889,No Donor,dev,12,0.008695652173913044,0.006521739130434782,26.75,0.5944444445,1.7833333333333334,Yes_1,No_Yes_No_No_Yes,24+
1419,No,No,No,Yes,Yes,1,6,Yes,8,2523,570,669,2,26,39.0,10.0,10.0,30,1,7.8,Donor,train,48,0.0023781212841854932,0.0031708283789139914,6.5,0.78,1.5,Yes_1,No_No_No_Yes_Yes,24+
1420,No,No,No,Yes,Yes,1,4,Yes,6,2229,492,554,6,54,81.0,15.0,15.0,36,7,11.57142857,Donor,train,24,0.001794526693584567,0.0026917900403768506,20.25,0.7714285713333333,1.5,Yes_1,No_No_No_Yes_Yes,24+
1421,No,No,No,Yes,Yes,1,5,No,6,531,179,215,41,42,44.0,7.0,6.0,31,3,5.5,Donor,train,30,0.009416195856873822,0.011299435028248588,8.8,0.7857142857142857,1.0476190476190477,Yes_1,No_No_No_Yes_No,24+
1422,Yes,No,No,No,Yes,1,4,No,1,649,245,361,21,43,77.0,25.0,10.0,28,18,15.4,Donor,train,4,0.0061633281972265025,0.0015408320493066256,19.25,0.616,1.7906976744186047,Yes_1,Yes_No_No_No_No,24+
1423,No,No,No,Yes,Yes,1,7,No,8,4825,1050,1009,1,23,36.0,11.0,10.0,31,4,9.0,No Donor,train,56,0.001450777202072539,0.0016580310880829016,5.142857142857143,0.8181818181818182,1.565217391304348,Yes_1,No_No_No_Yes_No,24+
1424,No,No,No,Yes,Yes,1,5,No,8,1448,462,500,9,37,100.0,25.0,25.0,31,5,12.5,No Donor,train,40,0.003453038674033149,0.0055248618784530384,20.0,0.5,2.7027027027027026,Yes_1,No_No_No_Yes_No,24+
1425,No,No,No,Yes,No,1,4,Yes,8,532,339,355,15,26,45.0,10.0,7.0,32,4,5.625,Donor,train,32,0.007518796992481203,0.015037593984962405,11.25,0.5625,1.7307692307692308,No_1,No_No_No_Yes_Yes,24+
1426,No,No,No,Yes,Yes,1,5,Yes,8,0,0,0,0,34,42.0,12.0,8.0,29,5,5.25,Donor,dev,40,inf,inf,8.4,0.4375,1.2352941176470589,Yes_1,No_No_No_Yes_Yes,24+
1427,No,No,Yes,No,No,1,2,Yes,4,703,274,388,27,38,130.0,30.0,30.0,29,1,13.0,Donor,dev,8,0.002844950213371266,0.005689900426742532,65.0,0.43333333333333335,3.4210526315789473,No_1,No_No_Yes_No_Yes,24+
1428,No,No,No,Yes,Yes,1,4,No,6,2453,453,537,9,62,159.0,32.0,32.0,31,23,17.66666667,Donor,dev,24,0.0016306563391765185,0.0024459845087647777,39.75,0.5520833334375,2.564516129032258,Yes_1,No_No_No_Yes_No,24+
1429,No,No,No,Yes,No,1,3,Yes,8,1507,341,519,0,82,182.0,20.0,10.0,36,2,10.70588235,Donor,dev,24,0.0019907100199071004,0.0053085600530856005,60.666666666666664,0.5352941175,2.2195121951219514,No_1,No_No_No_Yes_Yes,24+
1430,No,No,Yes,No,Yes,1,4,Yes,5,1408,552,655,2,52,83.0,7.0,5.0,28,12,5.533333333,No Donor,train,20,0.002840909090909091,0.0035511363636363635,20.75,0.7904761904285714,1.5961538461538463,Yes_1,No_No_Yes_No_Yes,24+
1431,No,Yes,No,No,No,1,3,No,2,490,281,312,22,65,113.0,11.0,10.0,31,3,7.533333333,Donor,train,6,0.006122448979591836,0.004081632653061225,37.666666666666664,0.6848484848181818,1.7384615384615385,No_1,No_Yes_No_No_No,24+
1432,No,Yes,No,No,Yes,1,1,No,8,269,251,288,17,33,35.0,20.0,20.0,31,9,11.66666667,Donor,train,8,0.0037174721189591076,0.02973977695167286,35.0,0.5833333334999999,1.0606060606060606,Yes_1,No_Yes_No_No_No,24+
1433,No,No,No,Yes,Yes,1,6,Yes,8,2821,668,767,0,25,35.0,10.0,10.0,28,3,7.0,No Donor,train,48,0.0021269053527118043,0.002835873803615739,5.833333333333333,0.7,1.4,Yes_1,No_No_No_Yes_Yes,24+
1434,No,No,No,Yes,Yes,1,4,No,4,586,302,348,15,73,122.0,11.0,8.0,30,11,7.176470588,Donor,dev,16,0.006825938566552901,0.006825938566552901,30.5,0.6524064170909091,1.6712328767123288,Yes_1,No_No_No_Yes_No,24+
1435,No,Yes,No,No,No,1,3,No,3,426,293,318,16,57,67.0,10.0,10.0,36,6,3.941176471,No Donor,train,9,0.007042253521126761,0.007042253521126761,22.333333333333332,0.39411764709999997,1.1754385964912282,No_1,No_Yes_No_No_No,24+
1436,No,No,No,Yes,Yes,1,4,Yes,6,1184,373,433,11,55,116.0,25.0,25.0,31,7,10.54545455,No Donor,train,24,0.0033783783783783786,0.005067567567567568,29.0,0.42181818200000004,2.109090909090909,Yes_1,No_No_No_Yes_Yes,24+
1437,No,Yes,No,No,No,1,2,Yes,6,408,338,359,13,65,132.0,12.0,11.0,29,3,7.764705882,Donor,train,12,0.004901960784313725,0.014705882352941176,66.0,0.6470588235,2.0307692307692307,No_1,No_Yes_No_No_Yes,24+
1438,No,No,Yes,No,No,1,1,No,8,408,234,285,28,40,125.0,20.0,10.0,29,5,13.88888889,No Donor,dev,8,0.0024509803921568627,0.0196078431372549,125.0,0.6944444445,3.125,No_1,No_No_Yes_No_No,24+
1439,No,No,No,Yes,Yes,1,3,Yes,8,4292,704,738,5,20,30.0,30.0,30.0,37,5,30.0,No Donor,train,24,0.0006989748369058714,0.001863932898415657,10.0,1.0,1.5,Yes_1,No_No_No_Yes_Yes,24+
1440,Yes,No,No,No,Yes,1,5,No,8,705,432,475,3,27,47.0,15.0,15.0,30,6,9.4,Donor,train,40,0.0070921985815602835,0.011347517730496455,9.4,0.6266666666666667,1.7407407407407407,Yes_1,Yes_No_No_No_No,24+
1441,No,No,No,Yes,No,1,1,Yes,5,2938,455,517,7,37,71.0,11.0,10.0,29,4,8.875,Donor,dev,5,0.0003403675970047651,0.0017018379850238256,71.0,0.8068181818181818,1.9189189189189189,No_1,No_No_No_Yes_Yes,24+
1442,No,No,No,Yes,No,1,5,Yes,2,951,331,397,26,56,145.0,25.0,25.0,18,15,24.16666667,No Donor,train,10,0.005257623554153523,0.002103049421661409,29.0,0.9666666668,2.5892857142857144,No_1,No_No_No_Yes_Yes,13-24
1443,No,Yes,No,No,Yes,1,4,Yes,8,661,414,450,4,64,97.0,25.0,5.0,28,6,6.928571429,Donor,train,32,0.006051437216338881,0.012102874432677761,24.25,0.27714285716,1.515625,Yes_1,No_Yes_No_No_Yes,24+
1444,No,Yes,No,No,Yes,1,4,Yes,7,625,444,439,3,79,156.0,20.0,20.0,19,1,5.2,Donor,train,28,0.0064,0.0112,39.0,0.26,1.9746835443037976,Yes_1,No_Yes_No_No_Yes,13-24
